Visiting 2147, was 18446744073709551615 now lower: 1
Visiting 2378, was 38 now lower: 14
Visiting 2491, was 37 now lower: 15
Visiting 2492, was 36 now lower: 16
Visiting 2493, was 35 now lower: 17
Visiting 2606, was 34 now lower: 18
Visiting 2719, was 33 now lower: 19
Visiting 2832, was 32 now lower: 20
Visiting 2945, was 31 now lower: 21
Visiting 3058, was 30 now lower: 22
Visiting 2944, was 32 now lower: 22
Visiting 3057, was 31 now lower: 23
Visiting 2943, was 33 now lower: 23
Visiting 3056, was 32 now lower: 24
Visiting 2942, was 34 now lower: 24
Visiting 3055, was 33 now lower: 25
Visiting 3171, was 29 now lower: 23
Visiting 3284, was 28 now lower: 24
Visiting 3397, was 27 now lower: 25
Visiting 2492, was 16 now lower: 14
Visiting 2493, was 17 now lower: 15
Visiting 2606, was 18 now lower: 16
Visiting 2719, was 19 now lower: 17
Visiting 2832, was 20 now lower: 18
Visiting 2945, was 21 now lower: 19
Visiting 3058, was 22 now lower: 20
Visiting 2944, was 22 now lower: 20
Visiting 3057, was 23 now lower: 21
Visiting 2943, was 23 now lower: 21
Visiting 3056, was 24 now lower: 22
Visiting 2942, was 24 now lower: 22
Visiting 3055, was 25 now lower: 23
Visiting 3171, was 23 now lower: 21
Visiting 3284, was 24 now lower: 22
Visiting 3397, was 25 now lower: 23
Visiting 3510, was 26 now lower: 24
Visiting 3396, was 26 now lower: 24
Visiting 2493, was 15 now lower: 13
Visiting 2606, was 16 now lower: 14
Visiting 2719, was 17 now lower: 15
Visiting 2832, was 18 now lower: 16
Visiting 2945, was 19 now lower: 17
Visiting 3058, was 20 now lower: 18
Visiting 2944, was 20 now lower: 18
Visiting 3057, was 21 now lower: 19
Visiting 2943, was 21 now lower: 19
Visiting 3056, was 22 now lower: 20
Visiting 2942, was 22 now lower: 20
Visiting 3055, was 23 now lower: 21
Visiting 3171, was 21 now lower: 19
Visiting 3284, was 22 now lower: 20
Visiting 3397, was 23 now lower: 21
Visiting 3510, was 24 now lower: 22
Visiting 3396, was 24 now lower: 22
Visiting 3509, was 25 now lower: 23
Visiting 3508, was 26 now lower: 24
Visiting 3623, was 25 now lower: 23
Visiting 1815, was 41 now lower: 11
Visiting 1702, was 42 now lower: 12
Visiting 1814, was 42 now lower: 12
Visiting 1701, was 43 now lower: 13
Visiting 1813, was 43 now lower: 13
Visiting 1700, was 44 now lower: 14
Visiting 1812, was 44 now lower: 14
Visiting 1699, was 45 now lower: 15
Visiting 1811, was 45 now lower: 15
Visiting 1698, was 46 now lower: 16
Visiting 1810, was 46 now lower: 16
Visiting 1697, was 47 now lower: 17
Visiting 1923, was 45 now lower: 17
Visiting 1809, was 47 now lower: 17
Visiting 1696, was 48 now lower: 18
Visiting 1922, was 46 now lower: 18
Visiting 1583, was 49 now lower: 19
Visiting 1470, was 50 now lower: 20
Visiting 1584, was 48 now lower: 20
Visiting 1471, was 49 now lower: 21
Visiting 1585, was 47 now lower: 21
Visiting 1472, was 48 now lower: 22
Visiting 1586, was 46 now lower: 22
Visiting 1473, was 47 now lower: 23
Visiting 1587, was 45 now lower: 23
Visiting 1474, was 46 now lower: 24
Visiting 1588, was 44 now lower: 24
Visiting 1475, was 45 now lower: 25
Visiting 1589, was 43 now lower: 25
Visiting 1476, was 44 now lower: 26
Visiting 1361, was 47 now lower: 25
Visiting 1248, was 48 now lower: 26
Visiting 1360, was 48 now lower: 26
Visiting 1247, was 49 now lower: 27
Visiting 1359, was 49 now lower: 27
Visiting 1246, was 50 now lower: 28
Visiting 1358, was 50 now lower: 28
Visiting 1245, was 51 now lower: 29
Visiting 1357, was 51 now lower: 29
Visiting 1244, was 52 now lower: 30
Visiting 1131, was 53 now lower: 31
Visiting 1018, was 54 now lower: 32
Visiting 1132, was 52 now lower: 32
Visiting 1019, was 53 now lower: 33
Visiting 1133, was 51 now lower: 33
Visiting 1020, was 52 now lower: 34
Visiting 1134, was 50 now lower: 34
Visiting 1021, was 51 now lower: 35
Visiting 1135, was 49 now lower: 35
Visiting 1022, was 50 now lower: 36
Visiting 1136, was 50 now lower: 36
Visiting 1023, was 51 now lower: 37
Visiting 910, was 52 now lower: 38
Visiting 797, was 53 now lower: 39
Visiting 909, was 51 now lower: 39
Visiting 911, was 53 now lower: 39
Visiting 798, was 54 now lower: 40
Visiting 685, was 55 now lower: 41
Visiting 572, was 56 now lower: 42
Visiting 684, was 54 now lower: 42
Visiting 571, was 55 now lower: 43
Visiting 458, was 56 now lower: 44
Visiting 345, was 57 now lower: 45
Visiting 459, was 57 now lower: 45
Visiting 346, was 58 now lower: 46
Visiting 233, was 59 now lower: 47
Visiting 120, was 60 now lower: 48
Visiting 232, was 58 now lower: 48
Visiting 119, was 59 now lower: 49
Visiting 231, was 59 now lower: 49
Visiting 118, was 60 now lower: 50
Visiting 344, was 58 now lower: 50
Visiting 230, was 60 now lower: 50
Visiting 117, was 61 now lower: 51
Visiting 229, was 61 now lower: 51
Visiting 116, was 62 now lower: 52
Visiting 228, was 62 now lower: 52
Visiting 115, was 63 now lower: 53
Visiting 227, was 61 now lower: 53
Visiting 114, was 62 now lower: 54
Visiting 340, was 60 now lower: 54
Visiting 453, was 59 now lower: 55
Visiting 341, was 61 now lower: 55
Visiting 454, was 60 now lower: 56
Visiting 342, was 62 now lower: 56
Visiting 455, was 61 now lower: 57
Visiting 343, was 63 now lower: 57
Visiting 456, was 62 now lower: 58
Visiting 569, was 61 now lower: 59
Visiting 457, was 63 now lower: 59
Visiting 570, was 62 now lower: 60
Visiting 568, was 60 now lower: 58
Visiting 567, was 59 now lower: 57
Visiting 566, was 58 now lower: 56
Visiting 1, was 63 now lower: 55
Visiting 2, was 64 now lower: 56
Visiting 3, was 63 now lower: 57
Visiting 4, was 62 now lower: 58
Visiting 5, was 61 now lower: 59
Visiting 2, was 56 now lower: 54
Visiting 3, was 57 now lower: 55
Visiting 4, was 58 now lower: 56
Visiting 5, was 59 now lower: 57
Visiting 6, was 60 now lower: 58
Visiting 7, was 61 now lower: 59
Visiting 3, was 55 now lower: 53
Visiting 4, was 56 now lower: 54
Visiting 5, was 57 now lower: 55
Visiting 6, was 58 now lower: 56
Visiting 7, was 59 now lower: 57
Visiting 4, was 54 now lower: 52
Visiting 5, was 55 now lower: 53
Visiting 6, was 56 now lower: 54
Visiting 7, was 57 now lower: 55
Visiting 5, was 53 now lower: 51
Visiting 6, was 54 now lower: 52
Visiting 7, was 55 now lower: 53
Visiting 6, was 52 now lower: 50
Visiting 7, was 53 now lower: 51
Visiting 7, was 51 now lower: 49
Visiting 232, was 48 now lower: 46
Visiting 344, was 50 now lower: 46
Visiting 231, was 49 now lower: 47
Visiting 118, was 50 now lower: 48
Visiting 230, was 50 now lower: 48
Visiting 117, was 51 now lower: 49
Visiting 229, was 51 now lower: 49
Visiting 116, was 52 now lower: 50
Visiting 228, was 52 now lower: 50
Visiting 115, was 53 now lower: 51
Visiting 227, was 53 now lower: 51
Visiting 114, was 54 now lower: 52
Visiting 340, was 54 now lower: 52
Visiting 453, was 55 now lower: 53
Visiting 341, was 55 now lower: 53
Visiting 454, was 56 now lower: 54
Visiting 342, was 56 now lower: 54
Visiting 455, was 57 now lower: 55
Visiting 343, was 57 now lower: 55
Visiting 456, was 58 now lower: 56
Visiting 569, was 59 now lower: 57
Visiting 457, was 59 now lower: 57
Visiting 570, was 60 now lower: 58
Visiting 683, was 61 now lower: 59
Visiting 682, was 60 now lower: 58
Visiting 568, was 58 now lower: 56
Visiting 681, was 59 now lower: 57
Visiting 567, was 57 now lower: 55
Visiting 680, was 58 now lower: 56
Visiting 566, was 56 now lower: 54
Visiting 679, was 57 now lower: 55
Visiting 1, was 55 now lower: 53
Visiting 2, was 54 now lower: 52
Visiting 3, was 53 now lower: 51
Visiting 4, was 52 now lower: 50
Visiting 5, was 51 now lower: 49
Visiting 119, was 49 now lower: 47
Visiting 6, was 50 now lower: 48
Visiting 459, was 45 now lower: 43
Visiting 346, was 46 now lower: 44
Visiting 233, was 47 now lower: 45
Visiting 120, was 48 now lower: 46
Visiting 7, was 49 now lower: 47
Visiting 796, was 52 now lower: 40
Visiting 684, was 42 now lower: 40
Visiting 571, was 43 now lower: 41
Visiting 458, was 44 now lower: 42
Visiting 345, was 45 now lower: 43
Visiting 232, was 46 now lower: 44
Visiting 344, was 46 now lower: 44
Visiting 231, was 47 now lower: 45
Visiting 118, was 48 now lower: 46
Visiting 230, was 48 now lower: 46
Visiting 117, was 49 now lower: 47
Visiting 229, was 49 now lower: 47
Visiting 116, was 50 now lower: 48
Visiting 228, was 50 now lower: 48
Visiting 115, was 51 now lower: 49
Visiting 227, was 51 now lower: 49
Visiting 114, was 52 now lower: 50
Visiting 340, was 52 now lower: 50
Visiting 453, was 53 now lower: 51
Visiting 341, was 53 now lower: 51
Visiting 454, was 54 now lower: 52
Visiting 342, was 54 now lower: 52
Visiting 455, was 55 now lower: 53
Visiting 343, was 55 now lower: 53
Visiting 456, was 56 now lower: 54
Visiting 569, was 57 now lower: 55
Visiting 457, was 57 now lower: 55
Visiting 570, was 58 now lower: 56
Visiting 683, was 59 now lower: 57
Visiting 682, was 58 now lower: 56
Visiting 795, was 59 now lower: 57
Visiting 568, was 56 now lower: 54
Visiting 681, was 57 now lower: 55
Visiting 794, was 58 now lower: 56
Visiting 567, was 55 now lower: 53
Visiting 680, was 56 now lower: 54
Visiting 793, was 57 now lower: 55
Visiting 566, was 54 now lower: 52
Visiting 679, was 55 now lower: 53
Visiting 792, was 56 now lower: 54
Visiting 1, was 53 now lower: 51
Visiting 2, was 52 now lower: 50
Visiting 3, was 51 now lower: 49
Visiting 4, was 50 now lower: 48
Visiting 5, was 49 now lower: 47
Visiting 119, was 47 now lower: 45
Visiting 6, was 48 now lower: 46
Visiting 909, was 39 now lower: 37
Visiting 796, was 40 now lower: 38
Visiting 905, was 55 now lower: 33
Visiting 792, was 54 now lower: 34
Visiting 906, was 56 now lower: 34
Visiting 793, was 55 now lower: 35
Visiting 907, was 57 now lower: 35
Visiting 794, was 56 now lower: 36
Visiting 908, was 58 now lower: 36
Visiting 795, was 57 now lower: 37
Visiting 682, was 56 now lower: 38
Visiting 569, was 55 now lower: 39
Visiting 681, was 55 now lower: 39
Visiting 683, was 57 now lower: 39
Visiting 570, was 56 now lower: 40
Visiting 457, was 55 now lower: 41
Visiting 456, was 54 now lower: 42
Visiting 343, was 53 now lower: 43
Visiting 455, was 53 now lower: 43
Visiting 342, was 52 now lower: 44
Visiting 568, was 54 now lower: 44
Visiting 454, was 52 now lower: 44
Visiting 341, was 51 now lower: 45
Visiting 567, was 53 now lower: 45
Visiting 453, was 51 now lower: 45
Visiting 340, was 50 now lower: 46
Visiting 566, was 52 now lower: 46
Visiting 679, was 53 now lower: 47
Visiting 680, was 54 now lower: 48
Visiting 227, was 49 now lower: 47
Visiting 114, was 50 now lower: 48
Visiting 1, was 51 now lower: 49
Visiting 680, was 48 now lower: 46
Visiting 568, was 44 now lower: 40
Visiting 680, was 46 now lower: 40
Visiting 567, was 45 now lower: 41
Visiting 679, was 47 now lower: 41
Visiting 566, was 46 now lower: 42
Visiting 453, was 45 now lower: 43
Visiting 340, was 46 now lower: 44
Visiting 227, was 47 now lower: 45
Visiting 114, was 48 now lower: 46
Visiting 228, was 48 now lower: 46
Visiting 115, was 49 now lower: 47
Visiting 2, was 50 now lower: 48
Visiting 1, was 49 now lower: 47
Visiting 454, was 44 now lower: 42
Visiting 341, was 45 now lower: 43
Visiting 455, was 43 now lower: 41
Visiting 342, was 44 now lower: 42
Visiting 456, was 42 now lower: 40
Visiting 343, was 43 now lower: 41
Visiting 681, was 39 now lower: 37
Visiting 568, was 40 now lower: 38
Visiting 680, was 40 now lower: 38
Visiting 567, was 41 now lower: 39
Visiting 679, was 41 now lower: 39
Visiting 566, was 42 now lower: 40
Visiting 453, was 43 now lower: 41
Visiting 340, was 44 now lower: 42
Visiting 227, was 45 now lower: 43
Visiting 114, was 46 now lower: 44
Visiting 228, was 46 now lower: 44
Visiting 115, was 47 now lower: 45
Visiting 229, was 47 now lower: 45
Visiting 116, was 48 now lower: 46
Visiting 3, was 49 now lower: 47
Visiting 2, was 48 now lower: 46
Visiting 1, was 47 now lower: 45
Visiting 454, was 42 now lower: 40
Visiting 341, was 43 now lower: 41
Visiting 455, was 41 now lower: 39
Visiting 342, was 42 now lower: 40
Visiting 680, was 38 now lower: 36
Visiting 567, was 39 now lower: 37
Visiting 679, was 39 now lower: 37
Visiting 566, was 40 now lower: 38
Visiting 453, was 41 now lower: 39
Visiting 340, was 42 now lower: 40
Visiting 227, was 43 now lower: 41
Visiting 114, was 44 now lower: 42
Visiting 228, was 44 now lower: 42
Visiting 115, was 45 now lower: 43
Visiting 229, was 45 now lower: 43
Visiting 116, was 46 now lower: 44
Visiting 230, was 46 now lower: 44
Visiting 117, was 47 now lower: 45
Visiting 4, was 48 now lower: 46
Visiting 3, was 47 now lower: 45
Visiting 2, was 46 now lower: 44
Visiting 1, was 45 now lower: 43
Visiting 454, was 40 now lower: 38
Visiting 341, was 41 now lower: 39
Visiting 679, was 37 now lower: 35
Visiting 566, was 38 now lower: 36
Visiting 453, was 39 now lower: 37
Visiting 340, was 40 now lower: 38
Visiting 227, was 41 now lower: 39
Visiting 114, was 42 now lower: 40
Visiting 228, was 42 now lower: 40
Visiting 115, was 43 now lower: 41
Visiting 229, was 43 now lower: 41
Visiting 116, was 44 now lower: 42
Visiting 230, was 44 now lower: 42
Visiting 117, was 45 now lower: 43
Visiting 231, was 45 now lower: 43
Visiting 118, was 46 now lower: 44
Visiting 5, was 47 now lower: 45
Visiting 4, was 46 now lower: 44
Visiting 3, was 45 now lower: 43
Visiting 2, was 44 now lower: 42
Visiting 1, was 43 now lower: 41
Visiting 1132, was 32 now lower: 30
Visiting 1019, was 33 now lower: 31
Visiting 1133, was 33 now lower: 31
Visiting 1020, was 34 now lower: 32
Visiting 1134, was 34 now lower: 32
Visiting 1021, was 35 now lower: 33
Visiting 1135, was 35 now lower: 33
Visiting 1022, was 36 now lower: 34
Visiting 1136, was 36 now lower: 34
Visiting 1023, was 37 now lower: 35
Visiting 910, was 38 now lower: 36
Visiting 797, was 39 now lower: 37
Visiting 911, was 39 now lower: 37
Visiting 798, was 40 now lower: 38
Visiting 685, was 41 now lower: 39
Visiting 572, was 42 now lower: 40
Visiting 459, was 43 now lower: 41
Visiting 346, was 44 now lower: 42
Visiting 233, was 45 now lower: 43
Visiting 120, was 46 now lower: 44
Visiting 7, was 47 now lower: 45
Visiting 684, was 40 now lower: 38
Visiting 571, was 41 now lower: 39
Visiting 458, was 42 now lower: 40
Visiting 345, was 43 now lower: 41
Visiting 232, was 44 now lower: 42
Visiting 344, was 44 now lower: 42
Visiting 119, was 45 now lower: 43
Visiting 6, was 46 now lower: 44
Visiting 909, was 37 now lower: 35
Visiting 796, was 38 now lower: 36
Visiting 1133, was 31 now lower: 29
Visiting 1020, was 32 now lower: 30
Visiting 1134, was 32 now lower: 30
Visiting 1021, was 33 now lower: 31
Visiting 1135, was 33 now lower: 31
Visiting 1022, was 34 now lower: 32
Visiting 1136, was 34 now lower: 32
Visiting 1023, was 35 now lower: 33
Visiting 910, was 36 now lower: 34
Visiting 797, was 37 now lower: 35
Visiting 911, was 37 now lower: 35
Visiting 798, was 38 now lower: 36
Visiting 685, was 39 now lower: 37
Visiting 572, was 40 now lower: 38
Visiting 459, was 41 now lower: 39
Visiting 346, was 42 now lower: 40
Visiting 233, was 43 now lower: 41
Visiting 120, was 44 now lower: 42
Visiting 7, was 45 now lower: 43
Visiting 684, was 38 now lower: 36
Visiting 571, was 39 now lower: 37
Visiting 458, was 40 now lower: 38
Visiting 345, was 41 now lower: 39
Visiting 232, was 42 now lower: 40
Visiting 344, was 42 now lower: 40
Visiting 231, was 43 now lower: 41
Visiting 118, was 44 now lower: 42
Visiting 5, was 45 now lower: 43
Visiting 119, was 43 now lower: 41
Visiting 6, was 44 now lower: 42
Visiting 909, was 35 now lower: 33
Visiting 796, was 36 now lower: 34
Visiting 1134, was 30 now lower: 28
Visiting 1021, was 31 now lower: 29
Visiting 1135, was 31 now lower: 29
Visiting 1022, was 32 now lower: 30
Visiting 1136, was 32 now lower: 30
Visiting 1023, was 33 now lower: 31
Visiting 910, was 34 now lower: 32
Visiting 797, was 35 now lower: 33
Visiting 911, was 35 now lower: 33
Visiting 798, was 36 now lower: 34
Visiting 685, was 37 now lower: 35
Visiting 572, was 38 now lower: 36
Visiting 459, was 39 now lower: 37
Visiting 346, was 40 now lower: 38
Visiting 233, was 41 now lower: 39
Visiting 120, was 42 now lower: 40
Visiting 7, was 43 now lower: 41
Visiting 684, was 36 now lower: 34
Visiting 571, was 37 now lower: 35
Visiting 458, was 38 now lower: 36
Visiting 345, was 39 now lower: 37
Visiting 232, was 40 now lower: 38
Visiting 344, was 40 now lower: 38
Visiting 231, was 41 now lower: 39
Visiting 118, was 42 now lower: 40
Visiting 230, was 42 now lower: 40
Visiting 117, was 43 now lower: 41
Visiting 4, was 44 now lower: 42
Visiting 5, was 43 now lower: 41
Visiting 119, was 41 now lower: 39
Visiting 6, was 42 now lower: 40
Visiting 909, was 33 now lower: 31
Visiting 796, was 34 now lower: 32
Visiting 1135, was 29 now lower: 27
Visiting 1022, was 30 now lower: 28
Visiting 1136, was 30 now lower: 28
Visiting 1023, was 31 now lower: 29
Visiting 910, was 32 now lower: 30
Visiting 797, was 33 now lower: 31
Visiting 911, was 33 now lower: 31
Visiting 798, was 34 now lower: 32
Visiting 685, was 35 now lower: 33
Visiting 572, was 36 now lower: 34
Visiting 459, was 37 now lower: 35
Visiting 346, was 38 now lower: 36
Visiting 233, was 39 now lower: 37
Visiting 120, was 40 now lower: 38
Visiting 7, was 41 now lower: 39
Visiting 684, was 34 now lower: 32
Visiting 571, was 35 now lower: 33
Visiting 458, was 36 now lower: 34
Visiting 345, was 37 now lower: 35
Visiting 232, was 38 now lower: 36
Visiting 344, was 38 now lower: 36
Visiting 231, was 39 now lower: 37
Visiting 118, was 40 now lower: 38
Visiting 230, was 40 now lower: 38
Visiting 117, was 41 now lower: 39
Visiting 229, was 41 now lower: 39
Visiting 116, was 42 now lower: 40
Visiting 3, was 43 now lower: 41
Visiting 4, was 42 now lower: 40
Visiting 5, was 41 now lower: 39
Visiting 119, was 39 now lower: 37
Visiting 6, was 40 now lower: 38
Visiting 909, was 31 now lower: 29
Visiting 796, was 32 now lower: 30
Visiting 1360, was 26 now lower: 24
Visiting 1247, was 27 now lower: 25
Visiting 1359, was 27 now lower: 25
Visiting 1246, was 28 now lower: 26
Visiting 1358, was 28 now lower: 26
Visiting 1245, was 29 now lower: 27
Visiting 1357, was 29 now lower: 27
Visiting 1244, was 30 now lower: 28
Visiting 1131, was 31 now lower: 29
Visiting 1018, was 32 now lower: 30
Visiting 905, was 33 now lower: 31
Visiting 792, was 34 now lower: 32
Visiting 906, was 34 now lower: 32
Visiting 793, was 35 now lower: 33
Visiting 907, was 35 now lower: 33
Visiting 794, was 36 now lower: 34
Visiting 908, was 36 now lower: 34
Visiting 795, was 37 now lower: 35
Visiting 682, was 38 now lower: 36
Visiting 569, was 39 now lower: 37
Visiting 683, was 39 now lower: 37
Visiting 570, was 40 now lower: 38
Visiting 457, was 41 now lower: 39
Visiting 456, was 40 now lower: 38
Visiting 343, was 41 now lower: 39
Visiting 681, was 37 now lower: 35
Visiting 568, was 38 now lower: 36
Visiting 455, was 39 now lower: 37
Visiting 342, was 40 now lower: 38
Visiting 680, was 36 now lower: 34
Visiting 567, was 37 now lower: 35
Visiting 454, was 38 now lower: 36
Visiting 341, was 39 now lower: 37
Visiting 679, was 35 now lower: 33
Visiting 566, was 36 now lower: 34
Visiting 453, was 37 now lower: 35
Visiting 340, was 38 now lower: 36
Visiting 227, was 39 now lower: 37
Visiting 114, was 40 now lower: 38
Visiting 228, was 40 now lower: 38
Visiting 115, was 41 now lower: 39
Visiting 2, was 42 now lower: 40
Visiting 1, was 41 now lower: 39
Visiting 1132, was 30 now lower: 28
Visiting 1019, was 31 now lower: 29
Visiting 1133, was 29 now lower: 27
Visiting 1020, was 30 now lower: 28
Visiting 1134, was 28 now lower: 26
Visiting 1021, was 29 now lower: 27
Visiting 1359, was 25 now lower: 23
Visiting 1246, was 26 now lower: 24
Visiting 1358, was 26 now lower: 24
Visiting 1245, was 27 now lower: 25
Visiting 1357, was 27 now lower: 25
Visiting 1244, was 28 now lower: 26
Visiting 1131, was 29 now lower: 27
Visiting 1018, was 30 now lower: 28
Visiting 905, was 31 now lower: 29
Visiting 792, was 32 now lower: 30
Visiting 906, was 32 now lower: 30
Visiting 793, was 33 now lower: 31
Visiting 907, was 33 now lower: 31
Visiting 794, was 34 now lower: 32
Visiting 908, was 34 now lower: 32
Visiting 795, was 35 now lower: 33
Visiting 682, was 36 now lower: 34
Visiting 569, was 37 now lower: 35
Visiting 683, was 37 now lower: 35
Visiting 570, was 38 now lower: 36
Visiting 457, was 39 now lower: 37
Visiting 456, was 38 now lower: 36
Visiting 343, was 39 now lower: 37
Visiting 681, was 35 now lower: 33
Visiting 568, was 36 now lower: 34
Visiting 455, was 37 now lower: 35
Visiting 342, was 38 now lower: 36
Visiting 680, was 34 now lower: 32
Visiting 567, was 35 now lower: 33
Visiting 454, was 36 now lower: 34
Visiting 341, was 37 now lower: 35
Visiting 679, was 33 now lower: 31
Visiting 566, was 34 now lower: 32
Visiting 453, was 35 now lower: 33
Visiting 340, was 36 now lower: 34
Visiting 227, was 37 now lower: 35
Visiting 114, was 38 now lower: 36
Visiting 228, was 38 now lower: 36
Visiting 115, was 39 now lower: 37
Visiting 229, was 39 now lower: 37
Visiting 116, was 40 now lower: 38
Visiting 3, was 41 now lower: 39
Visiting 2, was 40 now lower: 38
Visiting 1, was 39 now lower: 37
Visiting 1132, was 28 now lower: 26
Visiting 1019, was 29 now lower: 27
Visiting 1133, was 27 now lower: 25
Visiting 1020, was 28 now lower: 26
Visiting 1358, was 24 now lower: 22
Visiting 1245, was 25 now lower: 23
Visiting 1357, was 25 now lower: 23
Visiting 1244, was 26 now lower: 24
Visiting 1131, was 27 now lower: 25
Visiting 1018, was 28 now lower: 26
Visiting 905, was 29 now lower: 27
Visiting 792, was 30 now lower: 28
Visiting 906, was 30 now lower: 28
Visiting 793, was 31 now lower: 29
Visiting 907, was 31 now lower: 29
Visiting 794, was 32 now lower: 30
Visiting 908, was 32 now lower: 30
Visiting 795, was 33 now lower: 31
Visiting 682, was 34 now lower: 32
Visiting 569, was 35 now lower: 33
Visiting 683, was 35 now lower: 33
Visiting 570, was 36 now lower: 34
Visiting 457, was 37 now lower: 35
Visiting 456, was 36 now lower: 34
Visiting 343, was 37 now lower: 35
Visiting 681, was 33 now lower: 31
Visiting 568, was 34 now lower: 32
Visiting 455, was 35 now lower: 33
Visiting 342, was 36 now lower: 34
Visiting 680, was 32 now lower: 30
Visiting 567, was 33 now lower: 31
Visiting 454, was 34 now lower: 32
Visiting 341, was 35 now lower: 33
Visiting 679, was 31 now lower: 29
Visiting 566, was 32 now lower: 30
Visiting 453, was 33 now lower: 31
Visiting 340, was 34 now lower: 32
Visiting 227, was 35 now lower: 33
Visiting 114, was 36 now lower: 34
Visiting 228, was 36 now lower: 34
Visiting 115, was 37 now lower: 35
Visiting 229, was 37 now lower: 35
Visiting 116, was 38 now lower: 36
Visiting 230, was 38 now lower: 36
Visiting 117, was 39 now lower: 37
Visiting 4, was 40 now lower: 38
Visiting 3, was 39 now lower: 37
Visiting 2, was 38 now lower: 36
Visiting 1, was 37 now lower: 35
Visiting 1132, was 26 now lower: 24
Visiting 1019, was 27 now lower: 25
Visiting 1357, was 23 now lower: 21
Visiting 1244, was 24 now lower: 22
Visiting 1131, was 25 now lower: 23
Visiting 1018, was 26 now lower: 24
Visiting 905, was 27 now lower: 25
Visiting 792, was 28 now lower: 26
Visiting 906, was 28 now lower: 26
Visiting 793, was 29 now lower: 27
Visiting 907, was 29 now lower: 27
Visiting 794, was 30 now lower: 28
Visiting 908, was 30 now lower: 28
Visiting 795, was 31 now lower: 29
Visiting 682, was 32 now lower: 30
Visiting 569, was 33 now lower: 31
Visiting 683, was 33 now lower: 31
Visiting 570, was 34 now lower: 32
Visiting 457, was 35 now lower: 33
Visiting 456, was 34 now lower: 32
Visiting 343, was 35 now lower: 33
Visiting 681, was 31 now lower: 29
Visiting 568, was 32 now lower: 30
Visiting 455, was 33 now lower: 31
Visiting 342, was 34 now lower: 32
Visiting 680, was 30 now lower: 28
Visiting 567, was 31 now lower: 29
Visiting 454, was 32 now lower: 30
Visiting 341, was 33 now lower: 31
Visiting 679, was 29 now lower: 27
Visiting 566, was 30 now lower: 28
Visiting 453, was 31 now lower: 29
Visiting 340, was 32 now lower: 30
Visiting 227, was 33 now lower: 31
Visiting 114, was 34 now lower: 32
Visiting 228, was 34 now lower: 32
Visiting 115, was 35 now lower: 33
Visiting 229, was 35 now lower: 33
Visiting 116, was 36 now lower: 34
Visiting 230, was 36 now lower: 34
Visiting 117, was 37 now lower: 35
Visiting 231, was 37 now lower: 35
Visiting 118, was 38 now lower: 36
Visiting 5, was 39 now lower: 37
Visiting 4, was 38 now lower: 36
Visiting 3, was 37 now lower: 35
Visiting 2, was 36 now lower: 34
Visiting 1, was 35 now lower: 33
Visiting 1584, was 20 now lower: 18
Visiting 1471, was 21 now lower: 19
Visiting 1585, was 21 now lower: 19
Visiting 1472, was 22 now lower: 20
Visiting 1586, was 22 now lower: 20
Visiting 1473, was 23 now lower: 21
Visiting 1587, was 23 now lower: 21
Visiting 1474, was 24 now lower: 22
Visiting 1588, was 24 now lower: 22
Visiting 1475, was 25 now lower: 23
Visiting 1589, was 25 now lower: 23
Visiting 1476, was 26 now lower: 24
Visiting 1361, was 25 now lower: 23
Visiting 1248, was 26 now lower: 24
Visiting 1135, was 27 now lower: 25
Visiting 1022, was 28 now lower: 26
Visiting 1136, was 28 now lower: 26
Visiting 1023, was 29 now lower: 27
Visiting 910, was 30 now lower: 28
Visiting 797, was 31 now lower: 29
Visiting 911, was 31 now lower: 29
Visiting 798, was 32 now lower: 30
Visiting 685, was 33 now lower: 31
Visiting 572, was 34 now lower: 32
Visiting 459, was 35 now lower: 33
Visiting 346, was 36 now lower: 34
Visiting 233, was 37 now lower: 35
Visiting 120, was 38 now lower: 36
Visiting 7, was 39 now lower: 37
Visiting 684, was 32 now lower: 30
Visiting 571, was 33 now lower: 31
Visiting 458, was 34 now lower: 32
Visiting 345, was 35 now lower: 33
Visiting 232, was 36 now lower: 34
Visiting 344, was 36 now lower: 34
Visiting 119, was 37 now lower: 35
Visiting 6, was 38 now lower: 36
Visiting 909, was 29 now lower: 27
Visiting 796, was 30 now lower: 28
Visiting 1360, was 24 now lower: 22
Visiting 1247, was 25 now lower: 23
Visiting 1134, was 26 now lower: 24
Visiting 1021, was 27 now lower: 25
Visiting 1359, was 23 now lower: 21
Visiting 1246, was 24 now lower: 22
Visiting 1133, was 25 now lower: 23
Visiting 1020, was 26 now lower: 24
Visiting 1358, was 22 now lower: 20
Visiting 1245, was 23 now lower: 21
Visiting 1132, was 24 now lower: 22
Visiting 1019, was 25 now lower: 23
Visiting 1585, was 19 now lower: 17
Visiting 1472, was 20 now lower: 18
Visiting 1586, was 20 now lower: 18
Visiting 1473, was 21 now lower: 19
Visiting 1587, was 21 now lower: 19
Visiting 1474, was 22 now lower: 20
Visiting 1588, was 22 now lower: 20
Visiting 1475, was 23 now lower: 21
Visiting 1589, was 23 now lower: 21
Visiting 1476, was 24 now lower: 22
Visiting 1361, was 23 now lower: 21
Visiting 1248, was 24 now lower: 22
Visiting 1135, was 25 now lower: 23
Visiting 1022, was 26 now lower: 24
Visiting 1136, was 26 now lower: 24
